Text,emotion
One piece left.That's it. To the right.Put it there. Jeff!,surprise
"Marya, can you grab that piece?Yes, that's it. Yeah, right...",neutral
Right there.Jeff! Jeff! Jeff!,surprise
Ika's done it!,happiness
Ika wins immunity!,happiness
Safe from Tribal Council.,surprise
"Sending Taku to Tribal Council,",anger
where the third personwill be voted out of this game.,surprise
"Wow, that was a finish.",surprise
- Yeah!,happiness
"Oh, my God.",surprise
"Vati, congratulations.Immunity is yours.",happiness
"Lydia, you put yourself in abig-time role and you delivered.",happiness
Fishing gear will be waitingfor you back at camp.,neutral
No Tribal Council tonight.,surprise
- Ika.,neutral
- I know this feels good.,happiness
"Yes. Get it, get it, girl.Get it, girl.",happiness
"Drea gonna take it.- Yes, ma'am.",surprise
"Your fishing gear will bewaiting for you back at camp,",neutral
as well as your flint.,neutral
- You get that back.- Thank you.,happiness
"Ika, Vati, grab your stuff,head back to camp.",neutral
Enjoy the night off.,happiness
Well done.,happiness
"All right, Taku,Tribal Council tonight.",fear
Somebody will be the thirdperson voted out of this game.,fear
"Before you go,I'll take your flint.",anger
Sorry for you.,sadness
"All right, Taku,grab your stuff.",neutral
Head back to camp.See you tonight at Tribal.,surprise
"Tonight's Tribal,",surprise
it's like going onthe worst first date ever.,anger
"You show up with the person you like,",happiness
"and then, in the end, they leave and you never see them again.",sadness
"And hopefully, after Tribal Council,",neutral
my heart isn't broken.,sadness
Do you think I'm in trouble tonight?,fear
Not at all.,neutral
"'Cause to me it's not evena question about you,",neutral
- because...- And I got your back.,happiness
- If anybody mentions you...- Yeah.,neutral
- Same. Same.-...I'm gonna come tell you.,neutral
- I think we have two options.- Yeah.,neutral
Marya or Maryanne.,neutral
"I think, long-term,",neutral
-Maryanne's a bit less trustworthy than Marya... - Yes.,neutral
"But in the short-term,who's gonna help us more?",surprise
Man.,neutral
This is not an easy task.,sadness
"Marya is so wise,",happiness
"and she's a mom, you know?",happiness
She's got it more put together.,neutral
"Maryanne's still gettingeverything figured out,",neutral
"but I love Maryanne, like, I connect with her.",happiness
- We need to workto make Marya feel safe.- Yes.,fear
She doesn't playher Shot in the Dark.,anger
- Right.- And then make surethat Maryanne,neutral
also doesn't playher Shot in the Dark.,anger
"When you play the Shot in the Dark correctly,",surprise
you get immunity.,happiness
So... whew.,surprise
"You have to look at both ofthese women in the eyes and go,",anger
"""I am not goingto vote you out.""",anger
I'm not voting for you.,anger
- I know.- Look at me. Look at me.I'm serious.,anger
"No, I know. I know.",neutral
"No matter what, we have to bold-faced lie.",anger
"And right now, one of those two",surprise
are gonna get their hearts broken.,sadness
"So, what's the story?",neutral
"So, my gut is Maryanne.",neutral
That was what I was thinking.,neutral
"Yeah, I don't knowif I can do that for 26 days.",fear
Yes. That's a little much.,neutral
"Like, I know in my gutit's gonna be",fear
my namethat's written down by her.,neutral
"So I know,I'm-I'm sure she's thinking",neutral
"it's either me or Marya, right?",surprise
"- Right.- Like, and that--Like, it's period.",neutral
"I believe she would vote me,",neutral
so I think that you guysshould tell her,neutral
- that's what you're doing.- Yeah. Okay.,neutral
"We all, on the surface, seem to be",neutral
"in sync with who it should be, but...",neutral
I could be a huge fool.,sadness
There is something more there.,surprise
no question.,neutral
Dang it.,anger
"Dang. Five days,and my name's gonna be put down.",sadness
"Well, not-not by your people.",surprise
"I know, not by...",sadness
"But, like, dang it, you know?",anger
I'm terrified.,fear
"Plus, there's a chanceI have no power at all.",fear
"On day two, I risk my voteto either A] get an extra vote,",neutral
or B] lose my voteat this Tribal Council.,anger
Mm-hmm.,neutral
"And, like, that's, like,my task for today.",neutral
"Literally, my life isn't even in my hand.",sadness
Dang it.,anger
And they can just kick me in the dirt.,sadness
So what do nervous people do?,fear
They look for idols.,neutral
This is so nasty.,disgust
Do you thinksometimes her being emotional,neutral
"can turn into paranoiaat the same time, or no?",fear
I don't know.,neutral
"I was looking around forthose flowers that you found,",neutral
but I couldn't see 'em.,sadness
"Okay, clearly she's looking for an idol.",surprise
She cannot control herself.,anger
Okay. No problem.,neutral
I feel like Maryanne does get flustered under pressure.,fear
"Like, one of the things that I look for in an alliance",neutral
"is they don't panic and, like,burn to the ground",fear
and take me down with them.,fear
- How do you feel?- I think we're gonna need,surprise
"four people to go forwardthat are going to,",neutral
"like, kill itwith social and hustle.",anger
Yeah.,neutral
But I do think...,neutral
Yeah.,neutral
It would be so difficult to see Marya go,sadness
"when we've connected so strongly,",happiness
"because she's lost her brother,",sadness
and she's seeking closure out here.,sadness
"So my heart is literally breaking,",sadness
because she may be going home tonight.,fear
"Are you worried enough to, like,play your Shot in the Dark?",fear
I'm gonna go with my gut.,surprise
I actually trust her more than Maryanne.,neutral
She's a ball of energy. She's a wild card.,surprise
"Maybe she can, um, have, like,a great romance at Ponderosa.",happiness
"But Maryanne brings life to the camp,",happiness
and she has the hustlethat we need,happiness
to battle two other tribes.,anger
"Because now Taku's down to four people, after tonight.",sadness
"Up until now, we have been a family,",neutral
but the sun's gonna set,sadness
and someone's dreamis gonna get crushed.,sadness
Behind each of you is a torch.Go ahead and grab a torch.,surprise
"Approach the flame,dip it in, and get fire.",surprise
"This is part ofthe ritual of Tribal Council,",neutral
"because in this game,fire represents your life,",anger
"and when your fire is gone,so are you.",sadness
"It's fun to say, not funwhen you think about it.",surprise
No. Not at all.,anger
Mm-mm.,neutral
"Omar, as much excitementas I saw,",happiness
"even on your facewhen you walked in here,",neutral
this is where death happens.,fear
"Yeah, I mean,as a fan of the show,",neutral
"coming to Tribal Council,it's unbelievable.",surprise
"But on the other hand,there's the horrible side",disgust
that we have to cuta family member loose tonight.,sadness
And this truly is a family,happiness
after five days.,neutral
Absolutely.,neutral
"I mean, we've shareda lot together in five days.",happiness
"Like, I know their stories.",neutral
"Omar, that's really interesting",surprise
because the bookendto coming out here,neutral
and feeling likeyou can bond with people,happiness
is that now you feelsome level of moral obligation,neutral
to be a little more honestthan you might want to be.,sadness
- Yeah.But you can't betoo honest.,neutral
"Yeah, like, you don't wantto lie to their face,",anger
but at the same it's likeDarwin's theory of evolution.,neutral
"Like, there's a selectionpressure on us now,",fear
"especially withthe Shot in the Dark,",surprise
"where everybody has to thinkthat they're safe,",neutral
but not everybody'sgoing to be safe.,fear
"Jonathan,if it's a natural selection,",neutral
"or if it'ssurvival of the fittest,",fear
"you're basically saying,",anger
how do I make sureI don't come back here?,fear
By keeping the peoplewho are with me,neutral
strong enough to win challenges.,surprise
- That's really it.Right.,neutral
"Yeah, and, like,strength in this game",neutral
comes in all different shapesand forms.,neutral
"You know,physical strength is one thing,",neutral
mental strength is another.,neutral
Social game is another.All connected is what you need.,neutral
- You can't just have one.- I agree.,neutral
"But, Lindsay,what's interesting about that,",surprise
there are five people,neutral
who all believe,neutral
that you'll be strongerafter this vote.,neutral
"That's the hard part,",neutral
because obviously it's onlygoing to end up being four.,surprise
It's trying to beas level-headed as you can,neutral
to balance out your paranoia,neutral
with your trust of who you have,neutral
and hope it works out.,happiness
"Maryanne, was there much talk",neutral
of Shot in the Dark?,neutral
"I feel as if it's alwaysin the back of our heads,",neutral
"you know, 'cause that now addsanother layer to the strategy.",surprise
"So it's, like, do you now gowith Plan A, B, C, then D,",surprise
"or Plan A Subsection A,Plan B Subsection B?",neutral
"And then, if two people use it,then you have now",neutral
"another subsection,and then another, and another.",neutral
You just have so many thingsthat you're thinking about.,neutral
"Like, ""Oh, my G."" It's, like,so easy to just kind of go,",surprise
like...,neutral
"When just one littlemeasly thing,",anger
"which is, like, this tiny.",surprise
"Wow. So, Maryanne,let's say it's you.",surprise
"That big smile, that big laugh,full of emotion.",happiness
What's the reaction?,surprise
"I think right now,going to Tribal, is",fear
"when I just realized, ""Oh,",surprise
"I'm actually playing Survivor.""",surprise
"And it's like, I wantto do more and learn more",happiness
"with my tribe members.Like, don't send me to Zach.",neutral
I'm not ready. Please.,fear
So love really is,happiness
"on your mind right now, right?",neutral
"Well, you brought it uptwice today.",anger
"It's like, being 23 and, like,always single, it's like,",sadness
maybe there's something wrongwith you,anger
"because no one romanticallylikes you, you know?",sadness
"And it's like, it's something",surprise
"which I've alwaysbeen working on, and",neutral
"the thing is, like,Zachary-- literally",surprise
"picture perfect. And I'm like,""Hey, God, is that you?"" Like,",happiness
"wow, is this like a two-for-one?",surprise
"You win Survivor,and then you also get a man?",surprise
"And then it's like in thereunion, Jeff's like, ""Yeah,",surprise
"Maryanne, so you started todate Zach. How'd that work out?""",neutral
"And I'm like, ""Well, Jeff, thankyou for putting me on Season 42.",surprise
"It's a whole big side.""",neutral
"But, like, you know,it's like, even though the part",neutral
"of the game is about winning,you still think",anger
"about the little things, too.",neutral
"Oh, I was justgetting comfortable.",surprise
"Oh, you want me...?I can go more. I-I love",happiness
- saying my piece.,neutral
"Okay, so Marya,",neutral
you talked about gettingto know everybody.,neutral
There's a perfect example.,surprise
She's been very openabout sharing,neutral
- how she's looking for love.,neutral
"And yet, if the vote goesthe wrong way for her tonight,",fear
"it means, ""Yeah, we like youand we hope you find love,",happiness
"but we don't want youon the tribe.""",sadness
"Yeah, I mean,it would be very hard.",neutral
"However, part of my journeyhere is to stop being the mom",sadness
"and the caretaker,'cause that's what I do.",neutral
I have to make sure,fear
"everybody else is taken care of,and part of",neutral
what I want to accomplish hereis to put me first.,anger
"So, I need to put Marya firstfor once.",happiness
"So, Lindsay,how do you vote out Marya",anger
"when she says, ""Look,I'm gonna take care of me.",happiness
"I got some more journey I need""?",surprise
"No matter who we vote out,",fear
"it's goingto be extremely difficult,",sadness
but you have to kind of balance,neutral
the personal relationshipsthat you gain,neutral
and then your gameand what you want for yourself.,neutral
And you want to make sureone doesn't overlap the other.,neutral
"Absolutely, there's a line.It's like,",neutral
"I love everybody,but there's a game to be played.",neutral
"I mean, it's that simple.",neutral
Wow.,surprise
It's that simple.,neutral
"On that note,it is time to vote.",neutral
"Marya, you're up.",neutral
"Thank you, God.",happiness
"Oh, my gosh. Yes.",surprise
"If anybody has an advantageor an idol,",anger
"and you want to play it,now would be the time to do so.",neutral
Jeff?,neutral
I'm gonna playmy Shot in the Dark.,surprise
Great. I'll take it.,happiness
- Thank you.- Mm-hmm.,neutral
"Marya playedher Shot in the Dark,",surprise
which means she did not vote.,sadness
Taking a one-in-six shotfor safety in the game.,fear
"If this says you are safe,",fear
then any votes castagainst you will not count.,surprise
"If it says you're not safe,",fear
then any votes castagainst you will still count.,anger
I'll open the scroll.,surprise
"Marya, you are...",surprise
not safe.,fear
Any votes cast against Maryawill still count.,anger
I'll read the votes.,neutral
First vote--,neutral
Marya.,neutral
Marya. Two votes-- Marya.,surprise
Third person votedout of Survivor 42--,surprise
Marya.That's three. That's enough.,anger
You need to bring me your torch.,anger
"Bye, girl.",neutral
Love you.,happiness
"Marya, the tribe has spoken.",sadness
"- Time for you to go.- Hey, you guys, bring it home.",neutral
"- Bye, Marya.",neutral
Love you.,happiness
"Grab your torches,head back to camp. Good night.",surprise
Captioning sponsored byCBS,neutral
Captioned byMedia Access Group at WGBHaccess.wgbh.org,neutral
"Yo, I got bait-and-switched.",anger
The idol,surprise
is missing.,sadness
I almost stroked out right there.,fear
