Text,emotion
I haven't looked for an idolbecause I believe that,neutral
that is a kiss of death.,Fear
"But we'regoing to Tribal Council,",Fear
and that changes everything.,Neutral
"I'm walking around forever,and I'm finding nothing.",Sadness
"And I'm about to say""to hell with it.""",Anger
"And then I walk up to this,like, stump,",Neutral
and bingo. I got it.,Happiness
"And I was like, ""Holy moly.""",Surprise
I was so stoked.,happiness
"I saw season 41 and 42,",Neutral
"but the L-I-V-I-N that wastattooed on me is in my blood,",Neutral
"so, like, the ""beware"" part,like, it didn't even exist.",Surprise
"Like, I just said, ""Open it.""",Neutral
"Tonight was a slam dunk,",happiness
"we were ready to rock,and now",Neutral
this leaves both me and Dwightwithout a vote.,Neutral
"So, Justine and Noelleare voting for Nneka.",Neutral
And Nneka and Jessewill be voting for Justine.,Neutral
Tie. Fantastic.,Happiness
... just got crazy.,Surprise
"Opening up the Beware Advantagewas a huge mistake,",regret
because if I don't geta specific bead,Neutral
"off of each person's bag,I don't have a vote.",Sadness
And we'd guaranteegonna a tie.,Neutral
I need to go get my stuffthat was drying.,Neutral
I'm gonna hang mine up.,Neutral
And getting these beads frommy tribemates is going to be,neutral
"damn near impossible,",Anger
"because they're all superfans,",Neutral
and these thingsare like gold to them.,Happiness
"Like, the whole Survivor experience--",Neutral
"the bags, the water bottles--are like gold.",Happiness
And there's minutesleft on the clock.,Neutral
So I got to talk to Jesse.,Neutral
And I lost...,sadness
How am I gonnaconvince anybody?,Fear
"- I can get yours.- Yeah, you can get mine.",Neutral
"For sure. Yeah, yeah, no...",Neutral
"But then Dwight's,like, all about it.",Neutral
I shouldn't have grabbed it.It was so stupid.,Disgust
We were set just perfect.,Happiness
Cody found the Beware Advantage,Neutral
"and he just opened it,right before Tribal.",Surprise
"I don't know if he hasn't seen,like, season 41 or season 42",Neutral
"or something, but,like, you know",Neutral
you're gonna lose your voteunless you do something.,Fear
It's absolute panic.,fear
"You got people losingtheir votes, people who didn't",anger
have their votes to begin with.,Neutral
It's just chaos right now.,Fear
Guys think I shouldwear my hat tonight?,Neutral
- Absolutely.- Right?,Neutral
"Like, really ... rip it.",Anger
- It'd be a legend move.- Yeah.,Happiness
Palm frond hat.,Neutral
"It'll pop, you know?",Neutral
"That'll be beautiful on here,you know?",Happiness
I want to connect it.,Neutral
Sweet.,Happiness
- I'll put it right there.,Neutral
"Maybe, like, weave itinto the palm fronds.",Neutral
Can I have yours off your bagto wrap it around?,Neutral
Sure. I'm not gonnado anything with it.,Neutral
You can take my beadsoff of my bag.,Neutral
"Yeah, you can take mine off.",Neutral
"Immediately, Justine--",neutral
"who doesn't know she's on thechopping block-- was like,",Neutral
"""Yeah, you can have mine, too.""I'm like, ""Whoa.",Surprise
"This is actually working.""",Happiness
"- Hey, Dwight?- What's up?",neutral
You want to put your beadsin this?,Neutral
"Dwight, you should give Codythe beads from your bag.",Neutral
From my bag?,Neutral
He's trying to string itall around.,Neutral
All around?,Neutral
I don't know. I mean...,Neutral
"Oh, come on.",Anger
All right.,Neutral
I thought that Dwight was,neutral
"gonna be very difficult,",fear
but he took it,Neutral
right off his bag.,Neutral
"Aw, that's awesome.",happiness
Of course.,Neutral
Mm-hmm?,Neutral
'Cause. I think they're cool.,Happiness
Pretty.,Neutral
I made a bracelet.,Neutral
Noelle-- there's no way she'sparting with any of this stuff.,Neutral
So I'm freaking.,Fear
I feel like an actual castawayon Survivor,Fear
with my Survivor beads.,Neutral
There are so many moving pieces.,Neutral
The sun's setting.Tribal's upon us.,Neutral
"I mean,this new game of Survivor--",neutral
it's justabsolute freaking chaos.,Anger
Yeah.,Neutral
"I mean, there's so manydifferent possibilities",Neutral
"for this Tribal, so wegot to be ready for anything,",Neutral
because it's gonna be crazy.,Surprise
Behind you are some torches.Everybody grab a torch.,Neutral
Dip it in and get fire.,Neutral
"This is part of the ritualof Tribal Council,",Neutral
"because in this game,as you know,",neutral
fire represents your life.,Neutral
"And when your fire is gone,so are you. And as much as",sadness
"I hate for any of you to leave,that's the stakes.",Sadness
"Did you feel that, Cody,when you got back to camp--",Neutral
that realization that it's on?,Surprise
"""One of usis going home tonight.""",Fear
"Oh, automatic. Guarantee.",Neutral
"I mean, two days ago, we wonour first immunity challenge,",happiness
and we had droppedinto the wave of our lifetime.,Happiness
And we rode it up until today.,Neutral
"And unfortunately, someoneis going to wipe out tonight",Fear
and have a endto their Survivor story.,Neutral
"Cody, got to ask:did you weave these palm fronds,",Neutral
- this hat?- Yeah.,Neutral
Learned it from the unclesthat sell 'em to tourists,Neutral
"- on, uh, the island of Oahu.- For real?",Surprise
- Absolutely.- Huh.,Neutral
"So, figuring that todaycould be my last day,",fear
"I wanted to rock it and, uh,give the people what they want,",happiness
show 'em this beautiful hat.,Happiness
"And with the helpof my tribe, we, uh...",Neutral
"you know, made it real nice andfancy and put some beads on it.",Happiness
It's pretty impressive.,Happiness
"- Oh, yeah.- It's likea full-on visor.",Happiness
And I actually amvery down for a hat.,Happiness
"Like, today I was squintingin the sun. I wish I had a hat.",Neutral
"So, Cody, what will it take foryou to make a hat for Justine?",Neutral
"I mean,",neutral
"it's gonna have to takefor her to stay for another day,",Neutral
"and, uh, unfortunately,",sadness
I don't have that sole powerto do so. It-it's a tribe thing.,neutral
"And, um, whoever goes home,I'll be happy to get you a hat.",Happiness
- I can promise you that.,Neutral
Wow.,Surprise
Just a simple commentabout a hat.,Neutral
"And then Cody has to say,""Great.",Neutral
"If you survive,I'll make you one.""",Neutral
"Yeah, I mean, I personally know",neutral
that tonightcould be my last night.,Fear
"- Based on what?- Well,",Neutral
"Noelle and Ihit it off immediately,",happiness
so that puts us two together.,Happiness
"Dwight and Jesse are kind of in,you know, no-man's-land.",Neutral
We don't really knowwhere they stand at this point.,Neutral
And then it really seemslike Nneka and Cody,Neutral
have been hitting it offas well. So it kind of,neutral
"breaks our six up into two,two and two.",Neutral
- Hmm.- But I thinkthat the strongest two,Neutral
that we know are togetherare Nneka and Cody.,Neutral
"And on top of that, I'm the onlyperson that hasn't really",sadness
talked game or strategywith Cody.,Neutral
So I think that putsan extra target on my back.,Fear
"Okay, so, Dwight,",Neutral
this is what I just heardJustine say.,neutral
Her and Noelle are paired.,Neutral
"She thinks Cody and Nnekaseem to be hitting it off,",Happiness
but you two-- they don'tknow if you're together,Neutral
or you're both lostor you haven't figured out,neutral
"- what you're doing.Is that what you just heard?- Yeah, I'm not sure.",Neutral
Are we together now?,Neutral
- You want to make this official?- Absolutely.,Happiness
"Thank you so much, sir.",Happiness
"- We're together now. Um...- So wait, is that real?",Surprise
Are there three pairs?,Neutral
"Um, the strategy talks,up until this afternoon,",Neutral
have been very limited.,Neutral
"It also has kind of beendifficult for me,",sadness
"because I thinkit's common knowledge here,",neutral
"I got on the boat day two,",Neutral
and I lost my votein a decision.,sadness
So it's kind of been difficultfor me to have strategy talk,Sadness
if I don't actually have,Neutral
a concrete sayin this Tribal Council.,Neutral
How does everybody knowyou don't have a vote?,Surprise
"I came back and I wasvery honest with my tribe,",neutral
"told them what kind ofdecision I made, lost my vote.",anger
And I got to livewith the consequences of that.,Sadness
"Jesse, I'm sure youthink this at times,",neutral
when you watch the show.,Neutral
I hear it all the time.,Neutral
"""Probst, why does everybodytell everybody everything?""",Neutral
"And I try to explainthat it's about currency,",Neutral
and trust is reallythe only currency you have.,Neutral
"Is that what it is for you,as well?",Neutral
"Yeah, I think that's the case.",Neutral
"I mean, back at home, like,when, you know, I'm trying",Neutral
"to sort of, like, buildrelationships with people--",Neutral
which aren't very many.,Neutral
"Again, it's just me,my wife and kids.",Happiness
"But, like, in social settings,I will, you know, go one-on-one",Neutral
"and, like, share my backgroundwith people.",Neutral
"I will tell people, you know,",Neutral
that I did get jumpedinto a gang as a teenager.,fear
"It's about sort of buildingtrust and, like, opening",Neutral
"that door, and I think whenyou're authentic with people,",neutral
they're authentic back.,Neutral
"Nneka, when you watch Survivor,do you ever scratch your head",Neutral
at why players share all their,Neutral
advantages or disadvantages?,Neutral
"Jeff, have you hung outwith Nigerians at all?",Neutral
"We are, like, ultra-passionate.",Happiness
You need to see us watch Survivor at home sometimes.,Happiness
"Like, we will beon the coffee table,",Neutral
screaming at the TV.,Anger
"""No, I should've done this.No, I shouldn't have done this.",Regret
"Blah, blah, blah, blah, blah.""",Neutral
"Like, ""You know what?I'm gonna go on Survivor.",Happiness
"I'll show you all.""",Anger
"So, Nneka, Dwight brought up,",neutral
"""Hey, I went out.I lost my vote.""",Sadness
Did that open the gatesfor everybody to have,Neutral
a discussion about whetheror not there's other advantages,Neutral
or idols thatmight be in the game?,Neutral
"Um, no, I think that,on the one hand, yes,",Neutral
maybe there's an idolfor this season.,Neutral
"But if we look atthe last couple of seasons,",neutral
"like the Beware Advantage,you want to think, like,",Neutral
"""Okay, if I find this,will it really help me right now",Neutral
"""or is it something thatwill get your hands tied",Fear
"in whatever way?""",Neutral
"And that's just a tough part,",Sadness
because you just never knowif there even is an advantage,Fear
"or an idolon our island, because,",neutral
"unless everybody's lying to me,nobody's sharing.",anger
So they're eitherplaying a really great game,Neutral
or nobody actuallyhas found anything.,Neutral
"So, Cody, what kind of impactdoes that",Neutral
"have, knowing oneof only six players",Neutral
says they won'tbe voting tonight?,Neutral
"It's enormous. I mean,",Neutral
not having a votecan break up an alliance.,neutral
"You know, Dwight doing that.",Neutral
"Well, they only got one vote,you know?",Neutral
It makes an easy target.,Neutral
"But hopefully for himor Jesse or whoever else here,",neutral
it's not gonna bethe-the dagger in the back,Fear
that reallycauses them to go home.,Neutral
And that'sa tough decision because,neutral
not one person has doneanything wrong on this tribe.,Surprise
Nobody deservesto be going home tonight.,Sadness
"But then, on the other hand, weneed to keep the tribe strong.",Neutral
"We need to be winningthese next immunity challenges,",Neutral
because I don't wantto be sitting here again.,Anger
"Jesse, that really gets at",Neutral
"the heart of where the game isfor each player,",Neutral
"and that is,""I care about tribe strength.",Neutral
"I don't wantto lose another challenge.""",Fear
"Or, ""I just need to make suremy alliance is strong",Fear
"and as long as I'm here,I'm good with that.""",Happiness
"Yeah, I mean, I think thatit's a big dilemma.",Neutral
"I can't say, like,which one is more important.",Neutral
I think that'sa really hard thing to decide.,Neutral
But we do developthese relationships.,Neutral
"We have these emotionsthat are involved,",neutral
"but at the end of the day,we do have to sort of",Neutral
set them asideand-and play the game.,Neutral
"All right, it is time to vote.",Neutral
"Justine, you're up.",Neutral
I'll go tally the votes.,Neutral
If anybody hasan advantage or an idol,Neutral
"and they want to play it,",Neutral
now would bethe time to do so.,Neutral
"All right, I'll read the votes.",Neutral
First vote: Justine.,Neutral
Nneka.,neutral
Cody.,Neutral
"That's one vote Cody,one vote Justine,",neutral
one vote Nneka.,Neutral
Justine.,Neutral
"Two votes Justine,one vote Nneka,",Neutral
"one vote Cody,one vote left.",Neutral
Right before Tribalwas easily the most craziest,Surprise
