Text,emotion
"where you're gonna refuel
not just your spirit,",happiness
"- Mm-hmm.
- But your body.",neutral
"- Yeah. Right.
- Pasta, carrot cake,","- Neutral
- Neutral"
"chocolate cake.
Choose one person,",neutral
"and you're only
going to bring one person.",neutral
"So, two people are gonna
go to the sanctuary.",neutral
"Three are gonna
be left behind at camp",sadness
"to conspire
or do whatever they do.",neutral
"- CARSON: Yeah.
- PROBST: Who's it gonna be?",neutral
"I'm sorry to everyone,
but Yam Yam, you're my pick.",neutral
"- Sorry, guys.
- PROBST: Yam Yam, come on over.",neutral
CARSON: I'm sorry.,sadness
"- It's okay.
- Good. Go.",neutral
Ooh!,surprise
"Oh, thank you.",happiness
"PROBST: All right.
Grab your stuff, head out.",neutral
"Boat will take you to the
sanctuary where you will have",neutral
"a great afternoon.
You will return",happiness
back in time for Tribal Council.,neutral
"- All right. - Thank you, Jeff.
- Thank you, Jeff. Thank you.",happiness
"- PROBST: Enjoy. Well earned.
- Love you.",happiness
Good job.,happiness
"Carolyn, Lauren, Heidi,",neutral
Tribal Council tonight,neutral
"where somebody will be
the 14th person voted out",neutral
of Survivor 44.,neutral
"Grab your stuff.
Head back to camp.",Neutral
"- Thank you.
- Thank you.",neutral
"CARSON: To actually pull out
the win when I needed it most",happiness
"in this game...
It feels incredible.",happiness
"And to know
that I have a guaranteed spot",happiness
"in the final four
and no one can vote me out?",surprise
"I mean, I'm just so proud",happiness
"of pushing myself
to get to this point.",neutral
"So now, I need to set myself up
in the best position",neutral
"I can be in
in order to win this game.",neutral
♪ ♪,neutral
♪ ♪,neutral
"- (Carson sighs, gasps)
- (Yam Yam laughs)","- sadness
- happiness"
"- Oh, my gosh.
- Oh.",surprise
CARSON: So happy. (Laughs),happiness
Yes.,neutral
"CARSON: Going to the sanctuary,",neutral
"where good things happen,
I was ecstatic.",happiness
"- YAM YAM: You're gonna take the cake now? Yes!
- Of course.",happiness
"- Yes!
- You're kidding? That's what I start with.","- Happiness
- Surprise"
"I mean, I was in heaven.",happiness
"And to know that
by winning the necklace,",happiness
I'm going to the final four,happiness
feels pretty amazing.,happiness
We are.,neutral
Yes. This is awesome.,happiness
"YAM YAM:
We're like this crazy duo",surprise
"going into a pasta dinner date.
It's so much fun.",happiness
I was so,neutral
"freaking happy when
I saw all that food. I was like,",happiness
"""Oh, my God.""",surprise
Yeah. I'm so happy.,happiness
Salud.,neutral
"But the most important thing
was we had the opportunity",happiness
"to talk about what we're gonna
do tonight at Tribal Council.",neutral
How should we go about today?,neutral
"So, the biggest threat
is Carolyn.",fear
"I get that Carolyn
has played an idol,",neutral
but is she really a threat?,fear
"- Do you... I mean, she might be... I...
- I think...",neutral
Mm-hmm.,neutral
"It was, yeah.",neutral
"And I think
people are gonna like that.",happiness
"But I think
between Carolyn and Lauren,",neutral
Carolyn is the biggest threat.,fear
"She says
she's not playing a big game,",neutral
"but we all know
she's playing a big game.",disgust
"She's just being loud and crazy
about it, but that's her game.",disgust
"She wants us to believe
that she's not in control,",neutral
"but she knows
exactly what she's doing.",neutral
But I feel like the Tika Three,neutral
"have a better shot
against ourselves than we would",neutral
"against Heidi
or definitely Lauren.",neutral
"Now, Lauren needs to go.",neutral
"I feel like
there's one big target,",neutral
and that's Lauren. Lauren has,neutral
played a great game.,happiness
"In addition
to winning immunity twice,",happiness
she's also played,neutral
"a game based off
of building bonds",neutral
with people and friendships.,neutral
"So, Lauren has a lot
of friends on the jury, so,",neutral
"Lauren could get a lot
of jury votes.",neutral
"So, tonight, Heidi, me,
you, Carolyn, vote Lauren.",neutral
"Heidi might do
something different,",neutral
"but I don't see why anyone would
want to go a different way.",neutral
"The only way Lauren survives
tonight is if she has an idol.",fear
YAM YAM: I needed Carson,neutral
"to work with me
to get Carolyn out,",anger
but he's not having it.,anger
"I think it's a mistake,
but Carson is like,",neutral
"""It has to be Lauren,""
so, what am I gonna do?",neutral
"I hope it doesn't bite me
in the ass, you know?",fear
"CAROLYN: Oh, my gosh.",surprise
HEIDI: Crazy.,surprise
"So, Carolyn, I'm confused",surprise
"why he didn't take you
and he took Yam Yam.",sadness
"You saved Carson, so I-I would
have guessed it was you.",surprise
"Yeah, I don't know.",neutral
"I mean, I think they're working
very closely together.",neutral
"- Yeah.
- And it's gonna be...",neutral
most likely me.,neutral
"Tonight is definitely hard, not
having the immunity necklace.",sadness
"I know that people want me out
because I have",sadness
"two immunity wins,
I won one reward",happiness
"and I have a lot of allies
on the jury.",neutral
"So I think that I am a threat,",fear
"and other people
know it as well.",neutral
"So, if I don't find an idol
or come up with something,",neutral
"I think they're gonna
vote me out tonight.",fear
I'm pretty positive. (Laughs),happiness
"- I-I don't want to be...
- HEIDI: It's an opportunity",neutral
"for us to come up
with something.",neutral
"- CAROLYN: I don't want to be...
- HEIDI: At this point...",neutral
"I mean, the only person
we can get is Yam Yam.",neutral
"- CAROLYN: Mm-hmm.
- LAUREN: But I don't know",neutral
"because the last vote,
I wasn't in on the vote.",sadness
"- HEIDI: I wanted Carson out the previous vote.
- What...",surprise
You.,neutral
The vote was you.,neutral
"Carolyn is more dangerous
than Carson.",fear
"- Yeah.
- Yeah.",neutral
"CAROLYN: Lauren
told me that last Tribal,",neutral
"Yam Yam was
putting my name out there.",neutral
"Up until now, I felt",neutral
"solid with Yam Yam and Carson,",neutral
"but it sounds like
they might be up to something.",surprise
"There's always a possibility,",neutral
"and even
if it's like a one percent",neutral
"or two percent,
it still scares me!",fear
"Hey, I'm dependent on y'all.
If y'all don't vote Yam Yam,",neutral
"- then...
- I feel like.",neutral
Yam Yam's a way bigger threat.,fear
"Isn't that what we're doing
at this point, or no?",neutral
"- Yam Yam is in with everybody.
- HEIDI: I'm trying to think.","- neutral
- neutral"
CAROLYN: Look at him at Tribals.,neutral
"- Everyone's laughing, loving him.
- Yeah. I'm-I'm...",happiness
"- Exactly.
- Should we just...",neutral
"I've been with Yam Yam
from the beginning,",neutral
"and I thought
we were going to the end,",sadness
"but if he's putting my name
out there, everything changes.",anger
Maybe I will vote for Yam Yam.,neutral
LAUREN: Hello!,neutral
How are y'all feeling?,neutral
"- Oh, God.
- Good. It was... it was yummy.",happiness
YAM YAM: Hi.,neutral
"YAM YAM: I come back from
the reward, and I see Heidi,",neutral
Lauren and Carolyn sitting,neutral
"by the fire eating rice,
being all sneaky.",neutral
"And they look at me
super awkward. I'm like,",disgust
"""What's going on?""",surprise
(chopping continues),neutral
"YAM YAM: I have to say it
feels awkward coming back.",sadness
"I feel, like, guilty.",sadness
"I'm immune.
I have no reason to lie.",neutral
"I'm voting for Lauren,",neutral
"regardless
of whatever else happens.",neutral
"If we look at the jury,",neutral
"like, I don't...
There's... logic.",confusion
"Although, the other option
is me, which I know.",neutral
"- And it's a good possibility.
- Thing is that...",neutral
The thing is that...,neutral
"YAM YAM:
Carolyn, what are you doing?",surprise
"Are you trying
to put my name out there?",anger
I guess you are 'cause,neutral
"you're never like this.
So the first thing",surprise
"I think is like,
""Oh, my God, I'm in trouble.""",fear
"It's, like, weird.
Like, I go to camp, and...",neutral
"- No one's talking to me.
- It was weird.","- Sadness
- Surprise"
"Yeah, very weird.",surprise
I feel like something's up.,surprise
"Fact that Lauren hasn't even
talked to me,",sadness
not even tried.,neutral
"Like, I've never seen
someone give up.",sadness
"Maybe she's not giving up.
She knows something else is...",hope
"Mm-hmm, that's
what I'm thinking.",neutral
I know.,neutral
"If Carolyn and Heidi
are dumb enough",disgust
to actually take Lauren...,surprise
Yeah.,neutral
Carolyn... I don't know.,neutral
"She drives me crazy sometimes
to work with",anger
"because she doesn't
have a filter, and",neutral
"she is unpredictable, doing
random things all the time.",surprise
"And now, she's causing paranoia",fear
to where I'm not really sure,neutral
"voting Lauren out
is the best option.",neutral
"I was thinking. I was like,
""Hey, would it make sense",neutral
"""to talk to Lauren
and tell her to vote",neutral
"for someone else just in case?""",neutral
"CARSON: I think that
might be a better play",neutral
"than letting her
just vote for you.",neutral
"YAM YAM:
The plan is to vote for Lauren.",neutral
"Lauren is a big threat
to win this game.",surprise
"But I need to make sure
that if Lauren plays an idol,",neutral
I don't get voted out.,neutral
"And if that means
Carolyn goes instead of me,",neutral
I'm okay with that.,neutral
Yeah.,neutral
It's me or you.,anger
(laughing): Yeah.,happiness
(chopping resumes),neutral
LAUREN: I...,neutral
He's not...,neutral
"I'll be willing
to vote wherever.",neutral
Yam Yam and Carolyn...,neutral
"They're throwing out
each other's name,",anger
"but I don't know
what to believe.",sadness
"They bicker a lot, but",neutral
"I think it's like a family
bickering, you know? Like,",neutral
"I argue with my sister
all the time,",anger
"and we come back together,
and we-we know",happiness
"that we still have this bond
that's deeper than the fighting.",happiness
"So I think maybe
that's what it is.",neutral
"You know, there's deep bonds
here. There's deep connections,",happiness
"and... but deep down
inside, I think",neutral
"they're still together
as one Tika family.",happiness
"So, at this point,
the only way to make sure",neutral
"that I stay in this game
is to find an idol.",neutral
"I just keep thinking
about my family.",sadness
"And my sons,
before I came out here said,",neutral
"""Finding the idol is like
playing hide-and-seek.",surprise
"You know, like, the idols are
hiding, and you are seeking.""",surprise
"So, I'm a fighter
so I'm not gonna give up.",neutral
"I'm fighting for my boys.
I'm fighting for my family.",neutral
"Like, this is
what I am here for,",neutral
"and I'm gonna do everything
I can to make it",happiness
to the end.,neutral
"I'm just worried. I'm, like...",fear
CARSON: Yeah.,neutral
"Tonight is
a very important vote.",neutral
"This will determine who's
going to be in the final four.",surprise
"For me, the best route
is to try to keep Tika intact.",neutral
"But Carolyn is clearly
upset with Yam Yam, so,",sadness
who knows what Carolyn could do?,surprise
CAROLYLN: I'm not kidding.,neutral
"I'm not, either.",neutral
"CARSON: It's crazy that
with only five people left,",surprise
"it could be
so up in the air right now.",neutral
"I've always felt like I've known
where the votes are going,",neutral
"but this time,
other than myself,",neutral
anyone could be going home.,neutral
♪ ♪,neutral
"All right.
So let's start with Carson.",neutral
"Because, Carson,
by winning immunity today,",surprise
"you guarantee yourself
a spot in the final four.",happiness
You cannot be voted out.,neutral
"You will either win your way,
somebody will take you,",neutral
"or you'll make fire
and have a shot at it,",neutral
"which makes tonight's vote
so important, Lauren.",neutral
Was it crazy at camp knowing,surprise
"that ""if I can
just get to four...""",neutral
You're already laughing.,happiness
"LAUREN: To be 100%
honest, I don't think it was",neutral
"crazy or chaotic at camp
or anything.",neutral
"I'm... Jeff,
I'm probably the one",neutral
that's gonna go home tonight.,neutral
